air_temp,dni,ghi,period_end,period
11,0,0,2023-07-08T09:00:00Z,PT60M
11,0,0,2023-07-08T10:00:00Z,PT60M
11,0,0,2023-07-08T11:00:00Z,PT60M
11,0,30,2023-07-08T12:00:00Z,PT60M
12,0,112,2023-07-08T13:00:00Z,PT60M
13,0,185,2023-07-08T14:00:00Z,PT60M
15,4,375,2023-07-08T15:00:00Z,PT60M
15,0,425,2023-07-08T16:00:00Z,PT60M
16,160,619,2023-07-08T17:00:00Z,PT60M
17,41,416,2023-07-08T18:00:00Z,PT60M
18,386,714,2023-07-08T19:00:00Z,PT60M
19,160,528,2023-07-08T20:00:00Z,PT60M
18,111,389,2023-07-08T21:00:00Z,PT60M
17,173,269,2023-07-08T22:00:00Z,PT60M
16,204,116,2023-07-08T23:00:00Z,PT60M
16,0,3,2023-07-09T00:00:00Z,PT60M
15,0,0,2023-07-09T01:00:00Z,PT60M
13,0,0,2023-07-09T02:00:00Z,PT60M
12,0,0,2023-07-09T03:00:00Z,PT60M
12,0,0,2023-07-09T04:00:00Z,PT60M
13,0,0,2023-07-09T05:00:00Z,PT60M
13,0,0,2023-07-09T06:00:00Z,PT60M
12,0,0,2023-07-09T07:00:00Z,PT60M
12,0,0,2023-07-09T08:00:00Z,PT60M
12,0,0,2023-07-09T09:00:00Z,PT60M
12,0,0,2023-07-09T10:00:00Z,PT60M
13,0,0,2023-07-09T11:00:00Z,PT60M
12,64,42,2023-07-09T12:00:00Z,PT60M
13,454,241,2023-07-09T13:00:00Z,PT60M
13,494,432,2023-07-09T14:00:00Z,PT60M
14,252,517,2023-07-09T15:00:00Z,PT60M
15,565,752,2023-07-09T16:00:00Z,PT60M
16,172,631,2023-07-09T17:00:00Z,PT60M
16,496,804,2023-07-09T18:00:00Z,PT60M
16,561,796,2023-07-09T19:00:00Z,PT60M
17,205,555,2023-07-09T20:00:00Z,PT60M
17,217,443,2023-07-09T21:00:00Z,PT60M
16,416,321,2023-07-09T22:00:00Z,PT60M
16,295,125,2023-07-09T23:00:00Z,PT60M
15,1,4,2023-07-10T00:00:00Z,PT60M
14,0,0,2023-07-10T01:00:00Z,PT60M
14,0,0,2023-07-10T02:00:00Z,PT60M
13,0,0,2023-07-10T03:00:00Z,PT60M
13,0,0,2023-07-10T04:00:00Z,PT60M
13,0,0,2023-07-10T05:00:00Z,PT60M
12,0,0,2023-07-10T06:00:00Z,PT60M
13,0,0,2023-07-10T07:00:00Z,PT60M
12,0,0,2023-07-10T08:00:00Z,PT60M
11,0,0,2023-07-10T09:00:00Z,PT60M
12,0,0,2023-07-10T10:00:00Z,PT60M
12,0,0,2023-07-10T11:00:00Z,PT60M
13,0,13,2023-07-10T12:00:00Z,PT60M
13,17,143,2023-07-10T13:00:00Z,PT60M
13,339,383,2023-07-10T14:00:00Z,PT60M
14,16,404,2023-07-10T15:00:00Z,PT60M
15,10,470,2023-07-10T16:00:00Z,PT60M
15,80,573,2023-07-10T17:00:00Z,PT60M
16,404,733,2023-07-10T18:00:00Z,PT60M
17,258,616,2023-07-10T19:00:00Z,PT60M
18,85,461,2023-07-10T20:00:00Z,PT60M
18,382,486,2023-07-10T21:00:00Z,PT60M
17,612,366,2023-07-10T22:00:00Z,PT60M
16,61,101,2023-07-10T23:00:00Z,PT60M
16,1,4,2023-07-11T00:00:00Z,PT60M
15,0,0,2023-07-11T01:00:00Z,PT60M
14,0,0,2023-07-11T02:00:00Z,PT60M
13,0,0,2023-07-11T03:00:00Z,PT60M
13,0,0,2023-07-11T04:00:00Z,PT60M
13,0,0,2023-07-11T05:00:00Z,PT60M
12,0,0,2023-07-11T06:00:00Z,PT60M
11,0,0,2023-07-11T07:00:00Z,PT60M
11,0,0,2023-07-11T08:00:00Z,PT60M
11,0,0,2023-07-11T09:00:00Z,PT60M
12,0,0,2023-07-11T10:00:00Z,PT60M
12,0,0,2023-07-11T11:00:00Z,PT60M
13,0,21,2023-07-11T12:00:00Z,PT60M
13,13,165,2023-07-11T13:00:00Z,PT60M
13,257,384,2023-07-11T14:00:00Z,PT60M
15,321,545,2023-07-11T15:00:00Z,PT60M
15,438,711,2023-07-11T16:00:00Z,PT60M
17,541,823,2023-07-11T17:00:00Z,PT60M
18,584,851,2023-07-11T18:00:00Z,PT60M
18,626,823,2023-07-11T19:00:00Z,PT60M
19,670,733,2023-07-11T20:00:00Z,PT60M
19,645,562,2023-07-11T21:00:00Z,PT60M
19,780,395,2023-07-11T22:00:00Z,PT60M
18,460,147,2023-07-11T23:00:00Z,PT60M
18,4,4,2023-07-12T00:00:00Z,PT60M
17,0,0,2023-07-12T01:00:00Z,PT60M
14,0,0,2023-07-12T02:00:00Z,PT60M
13,0,0,2023-07-12T03:00:00Z,PT60M
13,0,0,2023-07-12T04:00:00Z,PT60M
12,0,0,2023-07-12T05:00:00Z,PT60M
11,0,0,2023-07-12T06:00:00Z,PT60M
11,0,0,2023-07-12T07:00:00Z,PT60M
11,0,0,2023-07-12T08:00:00Z,PT60M
11,0,0,2023-07-12T09:00:00Z,PT60M
10,0,0,2023-07-12T10:00:00Z,PT60M
11,0,0,2023-07-12T11:00:00Z,PT60M
11,6,32,2023-07-12T12:00:00Z,PT60M
11,444,243,2023-07-12T13:00:00Z,PT60M
13,390,416,2023-07-12T14:00:00Z,PT60M
16,595,629,2023-07-12T15:00:00Z,PT60M
17,159,582,2023-07-12T16:00:00Z,PT60M
18,111,610,2023-07-12T17:00:00Z,PT60M
19,352,751,2023-07-12T18:00:00Z,PT60M
19,478,762,2023-07-12T19:00:00Z,PT60M
18,592,704,2023-07-12T20:00:00Z,PT60M
18,720,580,2023-07-12T21:00:00Z,PT60M
18,71,237,2023-07-12T22:00:00Z,PT60M
17,0,74,2023-07-12T23:00:00Z,PT60M
16,0,1,2023-07-13T00:00:00Z,PT60M
15,0,0,2023-07-13T01:00:00Z,PT60M
14,0,0,2023-07-13T02:00:00Z,PT60M
13,0,0,2023-07-13T03:00:00Z,PT60M
13,0,0,2023-07-13T04:00:00Z,PT60M
13,0,0,2023-07-13T05:00:00Z,PT60M
13,0,0,2023-07-13T06:00:00Z,PT60M
13,0,0,2023-07-13T07:00:00Z,PT60M
12,0,0,2023-07-13T08:00:00Z,PT60M
12,0,0,2023-07-13T09:00:00Z,PT60M
12,0,0,2023-07-13T10:00:00Z,PT60M
11,0,0,2023-07-13T11:00:00Z,PT60M
11,38,40,2023-07-13T12:00:00Z,PT60M
12,392,237,2023-07-13T13:00:00Z,PT60M
14,752,500,2023-07-13T14:00:00Z,PT60M
16,693,665,2023-07-13T15:00:00Z,PT60M
17,505,733,2023-07-13T16:00:00Z,PT60M
18,199,642,2023-07-13T17:00:00Z,PT60M
18,161,635,2023-07-13T18:00:00Z,PT60M
18,18,451,2023-07-13T19:00:00Z,PT60M
18,115,507,2023-07-13T20:00:00Z,PT60M
18,239,451,2023-07-13T21:00:00Z,PT60M
17,415,333,2023-07-13T22:00:00Z,PT60M
16,337,134,2023-07-13T23:00:00Z,PT60M
15,16,5,2023-07-14T00:00:00Z,PT60M
15,0,0,2023-07-14T01:00:00Z,PT60M
14,0,0,2023-07-14T02:00:00Z,PT60M
14,0,0,2023-07-14T03:00:00Z,PT60M
13,0,0,2023-07-14T04:00:00Z,PT60M
13,0,0,2023-07-14T05:00:00Z,PT60M
13,0,0,2023-07-14T06:00:00Z,PT60M
13,0,0,2023-07-14T07:00:00Z,PT60M
13,0,0,2023-07-14T08:00:00Z,PT60M
12,0,0,2023-07-14T09:00:00Z,PT60M
12,0,0,2023-07-14T10:00:00Z,PT60M
12,0,0,2023-07-14T11:00:00Z,PT60M
12,0,25,2023-07-14T12:00:00Z,PT60M
12,178,202,2023-07-14T13:00:00Z,PT60M
14,406,405,2023-07-14T14:00:00Z,PT60M
16,96,458,2023-07-14T15:00:00Z,PT60M
17,52,470,2023-07-14T16:00:00Z,PT60M
18,9,443,2023-07-14T17:00:00Z,PT60M
18,32,492,2023-07-14T18:00:00Z,PT60M
18,324,694,2023-07-14T19:00:00Z,PT60M
18,374,630,2023-07-14T20:00:00Z,PT60M
17,651,567,2023-07-14T21:00:00Z,PT60M
17,250,296,2023-07-14T22:00:00Z,PT60M
16,191,116,2023-07-14T23:00:00Z,PT60M
15,0,3,2023-07-15T00:00:00Z,PT60M
14,0,0,2023-07-15T01:00:00Z,PT60M
14,0,0,2023-07-15T02:00:00Z,PT60M
14,0,0,2023-07-15T03:00:00Z,PT60M
13,0,0,2023-07-15T04:00:00Z,PT60M
13,0,0,2023-07-15T05:00:00Z,PT60M
12,0,0,2023-07-15T06:00:00Z,PT60M
11,0,0,2023-07-15T07:00:00Z,PT60M
11,0,0,2023-07-15T08:00:00Z,PT60M
11,0,0,2023-07-15T09:00:00Z,PT60M
11,0,0,2023-07-15T10:00:00Z,PT60M
11,0,0,2023-07-15T11:00:00Z,PT60M
11,66,41,2023-07-15T12:00:00Z,PT60M
12,183,202,2023-07-15T13:00:00Z,PT60M
13,145,347,2023-07-15T14:00:00Z,PT60M
15,386,551,2023-07-15T15:00:00Z,PT60M
16,24,466,2023-07-15T16:00:00Z,PT60M
17,40,533,2023-07-15T17:00:00Z,PT60M
17,168,647,2023-07-15T18:00:00Z,PT60M
18,170,623,2023-07-15T19:00:00Z,PT60M
18,327,607,2023-07-15T20:00:00Z,PT60M
17,344,474,2023-07-15T21:00:00Z,PT60M
16,279,305,2023-07-15T22:00:00Z,PT60M
16,6,72,2023-07-15T23:00:00Z,PT60M
15,0,3,2023-07-16T00:00:00Z,PT60M
14,0,0,2023-07-16T01:00:00Z,PT60M
13,0,0,2023-07-16T02:00:00Z,PT60M
13,0,0,2023-07-16T03:00:00Z,PT60M
12,0,0,2023-07-16T04:00:00Z,PT60M
12,0,0,2023-07-16T05:00:00Z,PT60M
12,0,0,2023-07-16T06:00:00Z,PT60M
12,0,0,2023-07-16T07:00:00Z,PT60M
12,0,0,2023-07-16T08:00:00Z,PT60M
11,0,0,2023-07-16T09:00:00Z,PT60M
11,0,0,2023-07-16T10:00:00Z,PT60M
11,0,0,2023-07-16T11:00:00Z,PT60M
12,8,34,2023-07-16T12:00:00Z,PT60M
12,57,176,2023-07-16T13:00:00Z,PT60M
13,18,303,2023-07-16T14:00:00Z,PT60M
15,55,433,2023-07-16T15:00:00Z,PT60M
15,28,490,2023-07-16T16:00:00Z,PT60M
17,11,516,2023-07-16T17:00:00Z,PT60M
19,267,710,2023-07-16T18:00:00Z,PT60M
19,337,704,2023-07-16T19:00:00Z,PT60M
18,590,706,2023-07-16T20:00:00Z,PT60M
18,336,470,2023-07-16T21:00:00Z,PT60M
17,489,343,2023-07-16T22:00:00Z,PT60M
16,10,71,2023-07-16T23:00:00Z,PT60M
15,0,2,2023-07-17T00:00:00Z,PT60M
15,0,0,2023-07-17T01:00:00Z,PT60M
14,0,0,2023-07-17T02:00:00Z,PT60M
14,0,0,2023-07-17T03:00:00Z,PT60M
14,0,0,2023-07-17T04:00:00Z,PT60M
13,0,0,2023-07-17T05:00:00Z,PT60M
12,0,0,2023-07-17T06:00:00Z,PT60M
13,0,0,2023-07-17T07:00:00Z,PT60M
13,0,0,2023-07-17T08:00:00Z,PT60M
13,0,0,2023-07-17T09:00:00Z,PT60M
13,0,0,2023-07-17T10:00:00Z,PT60M
12,0,0,2023-07-17T11:00:00Z,PT60M
12,0,28,2023-07-17T12:00:00Z,PT60M
12,0,147,2023-07-17T13:00:00Z,PT60M
13,23,278,2023-07-17T14:00:00Z,PT60M
15,32,385,2023-07-17T15:00:00Z,PT60M
16,0,300,2023-07-17T16:00:00Z,PT60M
17,13,489,2023-07-17T17:00:00Z,PT60M
17,29,447,2023-07-17T18:00:00Z,PT60M
18,246,653,2023-07-17T19:00:00Z,PT60M
18,592,702,2023-07-17T20:00:00Z,PT60M
17,107,400,2023-07-17T21:00:00Z,PT60M
16,14,203,2023-07-17T22:00:00Z,PT60M
15,0,66,2023-07-17T23:00:00Z,PT60M
15,0,3,2023-07-18T00:00:00Z,PT60M
15,0,0,2023-07-18T01:00:00Z,PT60M
14,0,0,2023-07-18T02:00:00Z,PT60M
13,0,0,2023-07-18T03:00:00Z,PT60M
13,0,0,2023-07-18T04:00:00Z,PT60M
13,0,0,2023-07-18T05:00:00Z,PT60M
13,0,0,2023-07-18T06:00:00Z,PT60M
13,0,0,2023-07-18T07:00:00Z,PT60M
13,0,0,2023-07-18T08:00:00Z,PT60M
13,0,0,2023-07-18T09:00:00Z,PT60M
12,0,0,2023-07-18T10:00:00Z,PT60M
12,0,0,2023-07-18T11:00:00Z,PT60M
12,0,28,2023-07-18T12:00:00Z,PT60M
12,43,167,2023-07-18T13:00:00Z,PT60M
13,579,461,2023-07-18T14:00:00Z,PT60M
14,418,578,2023-07-18T15:00:00Z,PT60M
15,325,662,2023-07-18T16:00:00Z,PT60M
16,351,733,2023-07-18T17:00:00Z,PT60M
17,199,678,2023-07-18T18:00:00Z,PT60M
17,290,682,2023-07-18T19:00:00Z,PT60M
17,392,637,2023-07-18T20:00:00Z,PT60M
16,603,557,2023-07-18T21:00:00Z,PT60M
15,419,334,2023-07-18T22:00:00Z,PT60M
15,82,100,2023-07-18T23:00:00Z,PT60M
14,0,4,2023-07-19T00:00:00Z,PT60M
13,0,0,2023-07-19T01:00:00Z,PT60M
12,0,0,2023-07-19T02:00:00Z,PT60M
12,0,0,2023-07-19T03:00:00Z,PT60M
11,0,0,2023-07-19T04:00:00Z,PT60M
11,0,0,2023-07-19T05:00:00Z,PT60M
11,0,0,2023-07-19T06:00:00Z,PT60M
10,0,0,2023-07-19T07:00:00Z,PT60M
10,0,0,2023-07-19T08:00:00Z,PT60M
11,0,0,2023-07-19T09:00:00Z,PT60M
11,0,0,2023-07-19T10:00:00Z,PT60M
11,0,0,2023-07-19T11:00:00Z,PT60M
12,62,41,2023-07-19T12:00:00Z,PT60M
13,188,203,2023-07-19T13:00:00Z,PT60M
14,110,338,2023-07-19T14:00:00Z,PT60M
15,305,546,2023-07-19T15:00:00Z,PT60M
16,108,565,2023-07-19T16:00:00Z,PT60M
17,0,420,2023-07-19T17:00:00Z,PT60M
18,3,429,2023-07-19T18:00:00Z,PT60M
18,44,537,2023-07-19T19:00:00Z,PT60M
17,129,535,2023-07-19T20:00:00Z,PT60M
17,465,524,2023-07-19T21:00:00Z,PT60M
17,584,364,2023-07-19T22:00:00Z,PT60M
16,429,149,2023-07-19T23:00:00Z,PT60M
15,16,5,2023-07-20T00:00:00Z,PT60M
14,0,0,2023-07-20T01:00:00Z,PT60M
14,0,0,2023-07-20T02:00:00Z,PT60M
13,0,0,2023-07-20T03:00:00Z,PT60M
12,0,0,2023-07-20T04:00:00Z,PT60M
12,0,0,2023-07-20T05:00:00Z,PT60M
12,0,0,2023-07-20T06:00:00Z,PT60M
11,0,0,2023-07-20T07:00:00Z,PT60M
11,0,0,2023-07-20T08:00:00Z,PT60M
11,0,0,2023-07-20T09:00:00Z,PT60M
12,0,0,2023-07-20T10:00:00Z,PT60M
13,0,0,2023-07-20T11:00:00Z,PT60M
13,1,30,2023-07-20T12:00:00Z,PT60M
13,125,192,2023-07-20T13:00:00Z,PT60M
14,27,254,2023-07-20T14:00:00Z,PT60M
15,0,380,2023-07-20T15:00:00Z,PT60M
16,3,422,2023-07-20T16:00:00Z,PT60M
17,86,594,2023-07-20T17:00:00Z,PT60M
17,63,597,2023-07-20T18:00:00Z,PT60M
18,35,546,2023-07-20T19:00:00Z,PT60M
18,156,529,2023-07-20T20:00:00Z,PT60M
17,165,433,2023-07-20T21:00:00Z,PT60M
16,126,260,2023-07-20T22:00:00Z,PT60M
15,226,130,2023-07-20T23:00:00Z,PT60M
14,0,4,2023-07-21T00:00:00Z,PT60M
14,0,0,2023-07-21T01:00:00Z,PT60M
14,0,0,2023-07-21T02:00:00Z,PT60M
13,0,0,2023-07-21T03:00:00Z,PT60M
13,0,0,2023-07-21T04:00:00Z,PT60M
13,0,0,2023-07-21T05:00:00Z,PT60M
13,0,0,2023-07-21T06:00:00Z,PT60M
12,0,0,2023-07-21T07:00:00Z,PT60M
12,0,0,2023-07-21T08:00:00Z,PT60M
12,0,0,2023-07-21T09:00:00Z,PT60M
12,0,0,2023-07-21T10:00:00Z,PT60M
12,0,0,2023-07-21T11:00:00Z,PT60M
12,3,33,2023-07-21T12:00:00Z,PT60M
13,30,159,2023-07-21T13:00:00Z,PT60M
14,97,336,2023-07-21T14:00:00Z,PT60M
16,136,475,2023-07-21T15:00:00Z,PT60M
17,9,501,2023-07-21T16:00:00Z,PT60M
16,0,451,2023-07-21T17:00:00Z,PT60M
16,15,539,2023-07-21T18:00:00Z,PT60M
16,36,524,2023-07-21T19:00:00Z,PT60M
16,145,537,2023-07-21T20:00:00Z,PT60M
16,106,409,2023-07-21T21:00:00Z,PT60M
16,77,250,2023-07-21T22:00:00Z,PT60M
15,0,85,2023-07-21T23:00:00Z,PT60M
14,0,3,2023-07-22T00:00:00Z,PT60M
13,0,0,2023-07-22T01:00:00Z,PT60M
12,0,0,2023-07-22T02:00:00Z,PT60M
11,0,0,2023-07-22T03:00:00Z,PT60M
12,0,0,2023-07-22T04:00:00Z,PT60M
12,0,0,2023-07-22T05:00:00Z,PT60M
11,0,0,2023-07-22T06:00:00Z,PT60M
11,0,0,2023-07-22T07:00:00Z,PT60M
10,0,0,2023-07-22T08:00:00Z,PT60M
10,0,0,2023-07-22T09:00:00Z,PT60M
11,0,0,2023-07-22T10:00:00Z,PT60M
11,0,0,2023-07-22T11:00:00Z,PT60M
11,42,38,2023-07-22T12:00:00Z,PT60M
12,373,227,2023-07-22T13:00:00Z,PT60M
13,198,367,2023-07-22T14:00:00Z,PT60M
15,379,572,2023-07-22T15:00:00Z,PT60M
16,254,641,2023-07-22T16:00:00Z,PT60M
17,109,585,2023-07-22T17:00:00Z,PT60M
18,0,381,2023-07-22T18:00:00Z,PT60M
17,68,559,2023-07-22T19:00:00Z,PT60M
16,148,550,2023-07-22T20:00:00Z,PT60M
